M_Date,Hour,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM25,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,PRE_PM25
2015/9/24,12,30,1.9,0.39,0.08,1.7,7.1,8.8,58,42,28,NR,70,3.6,2,280,292,3.2,2.4,27
2015/9/24,13,28,1.9,0.33,0.07,1.4,6.5,7.9,49,42,26,NR,78,2.4,2,294,148,1.1,1.9,28
2015/9/24,14,28,1.9,0.38,0.18,2,13,15,40,34,22,NR,75,2.7,2.1,60,57,2,1.4,26
2015/9/24,15,29,2,0.44,0.19,3.1,17,20,38,32,17,NR,73,2,2.1,81,74,1.5,1.1,22
2015/9/24,16,29,1.9,0.44,0.17,2.4,18,20,37,33,19,NR,71,2.6,2.1,61,67,1.6,1,17
2015/9/24,17,29,2,0.6,0.27,2.1,26,28,28,37,25,NR,72,3.4,2.3,58,43,2,1.2,19
2015/9/24,18,28,2.1,0.79,0.4,1.7,32,34,24,43,29,NR,73,3.5,2.5,61,66,2.4,1.5,25
2015/9/24,19,27,2.1,0.76,0.36,1.9,35,37,15,51,33,NR,76,6,2.4,60,62,2.3,1.8,29
2015/9/24,20,27,2,0.73,0.32,2.2,33,35,12,55,34,NR,76,7.2,2.4,61,61,2.6,2,33
2015/9/24,21,27,2,0.66,0.22,1.9,27,29,21,53,37,NR,73,9.5,2.2,69,97,1.7,1.7,34
2015/9/24,22,27,2,0.54,0.16,1.7,20,22,32,46,34,NR,71,11,2.2,76,79,2,1.8,37
2015/9/24,23,26,2,0.47,0.12,1.4,20,21,30,40,28,NR,70,14,2.1,80,80,1.5,1.4,34
2015/9/25,0,26,2,0.41,0.1,1.2,21,22,27,38,29,NR,69,12,2.1,64,68,1.9,1.2,28
2015/9/25,1,26,2,0.39,0.09,1.2,18,19,28,40,28,NR,69,7.8,2.1,62,58,1,1.1,29
2015/9/25,2,26,2.1,0.4,0.24,1.4,31,33,15,42,28,NR,71,13,2.3,50,63,1.8,1.5,28
2015/9/25,3,26,2,0.35,0.16,0.8,23,24,21,39,28,NR,71,9.4,2.2,69,63,1.3,1.1,28
2015/9/25,4,26,2,0.38,0.12,0.8,14,15,28,34,26,NR,73,1,2.1,61,51,1.1,0.9,28
2015/9/25,5,26,2.1,0.44,0.21,0.8,24,25,19,35,26,NR,73,2.6,2.3,46,46,2,1.2,26
2015/9/25,6,26,2.1,0.45,0.33,3.5,31,35,16,39,23,NR,74,4.4,2.4,66,90,2,1.5,26
2015/9/25,7,27,2,0.54,0.22,8.6,28,37,21,37,21,NR,70,8.5,2.2,84,81,2.1,1.6,23
2015/9/25,8,28,1.9,0.48,0.15,5.1,20,25,35,43,21,NR,66,4.6#,2.1,89,90,1.9,1.5,21
2015/9/25,9,29,1.9,0.41,0.13,2.7,14,16,53,42,21,NR,60,1x,2,71,93,1.2,1.1,21
2015/9/25,10,31,1.9,0.49,0.22,1.9,17,19,73,42,23,NR,57,2.5x,2.1,65,57,1.9,0.9,21
2015/9/25,11,30,1.9,0.39,0.14,1.4,14,15,68,48,28,NR,61,0.2#,2,70,73,2.4,0.9,23
2015/9/25,12,30,1.9,0.38,0.14,1.3,12,14,79,45,25,NR,58,6.3#,2,64,56,2.7,1.6,28
2015/9/25,13,31,1.9,0.38,0.13,1.1,12,13,90,45,22,NR,54,3.7,2,60,58,2,1.2,25
2015/9/25,14,32,1.9,0.38,0.13,1,13,14,89,40,22,NR,51,2.8,2,66,53,1.2,0.9,22
2015/9/25,15,32,1.9,0.41,0.16,1.1,13,15,82,35,22,NR,51,2.5,2.1,63,83,1.1,0.7,22
2015/9/25,16,31,1.9,0.41,0.18,1.3,17,18,52,35,27,NR,55,2.8,2.1,65,58,2.6,1.1,22
2015/9/25,17,29,1.9,0.44,0.19,1,19,20,39,39,23,NR,58,2.6,2.1,58,52,2.9,2.1,27
2015/9/25,18,28,1.9,0.53,0.21,0.8,26,27,31,38,20,NR,61,3.6,2.1,64,58,3.2,2.2,23
2015/9/25,19,28,2,0.69,0.28,2.2,39,41,16,34,23,NR,60,9.4,2.2,70,87,2,1.9,20
2015/9/25,20,28,1.9,0.57,0.18,1.2,30,31,29,33,23,NR,56,7.8,2.1,73,66,2.5,1.9,23
2015/9/25,21,28,1.9,0.5,0.15,1.4,25,26,28,37,24,NR,61,5,2.1,83,73,2.6,1.9,23
2015/9/25,22,28,1.9,0.37,0.1,0.8,15,16,40,34,22,NR,61,2.7,2,65,67,2.6,2,24
2015/9/25,23,27,1.9,0.3,0.06,0.5,12,13,44,29,17,NR,62,2,2,66,59,2.8,1.8,22
2015/9/26,0,27,1.9,0.35,0.12,0.4,14,15,42,33,20,NR,63,3.2,2.1,59,83,2.3,1.6,17
2015/9/26,1,27,1.9,0.34,0.13,0.5,14,14,45,29,19,NR,60,3.3,2.1,56,53,2.5,1.6,20
2015/9/26,2,27,1.9,0.33,0.15,0.3,17,17,34,34,23,NR,65,5.1,2.1,55,59,2.2,1.9,19
2015/9/26,3,26,1.9,0.24,0.1,1.2,11,12,39,38,27,NR,72,4,2,54,74,2.4,2.1,23
2015/9/26,4,26,1.9,0.16,0.05,1.3,7.9,9.2,45,27,20,NR,71,2.5,1.9,72,67,2.4,2.1,27
2015/9/26,5,26,1.9,0.24,0.09,1.3,7.9,9.2,43,27,15,NR,71,2.3,2,64,64,2.2,1.7,20
2015/9/26,6,26,1.9,0.27,0.09,1.5,11,13,40,31,15,NR,71,3.4,2,72,84,1.8,1.5,15
2015/9/26,7,27,1.9,0.33,0.11,2,15,17,36,33,17,NR,70,4.2,2,85,86,2.2,2,15
2015/9/26,8,27,1.9,0.36,0.11,2.7,15,18,42,37,22,NR,68,3.6,2,68,83,2.7,2.2,17
2015/9/26,9,28,1.9,0.44,0.15,3.2,16,20,49,40,28,NR,64,3.6,2.1,67,64,2.8,2.5,22
2015/9/26,10,28,1.9,0.43,0.14,2.8,14,17,49,40,28,NR,65,2.9,2.1,58,63,3.3,2.7,28
2015/9/26,11,28,1.9,0.41,0.15,3.1,16,19,44,39,27,NR,66,2.4,2.1,80,88,2.3,2.6,28
2015/9/26,12,29,1.9,0.34,0.1,3.1,12,15,52,37,23,NR,62,2.1,2,74,75,3.1,2.6,27
2015/9/26,13,29,1.9,0.27,0.07,2.3,8.7,11,54,35,21,NR,60,1.6,1.9,71,60,3.2,2.6,23
2015/9/26,14,30,1.9,0.25,0.06,2.2,7.8,10,53,33,19,NR,59,1.4,1.9,65,72,3.8,3.1,21
2015/9/26,15,29,1.9,0.27,0.07,2.1,9.1,11,48,37,18,NR,62,1.5,1.9,69,62,4,3.3,19
2015/9/26,16,28,1.9,0.27,0.07,2.3,9.9,12,48,39,18,NR,64,1.7,1.9,67,64,4.4,3.4,18
2015/9/26,17,27,1.9,0.36,0.1,1.7,14,16,40,37,20,NR,66,2.1,2,80,84,3,3.2,18
2015/9/26,18,27,1.9,0.43,0.13,1.9,18,20,33,38,21,NR,69,2.5,2,77,78,3.4,2.5,20
2015/9/26,19,26,1.9,0.43,0.11,1.5,16,17,33,33,22,NR,70,1.8,2,75,76,2.6,2.4,21
2015/9/26,20,26,1.9,0.39,0.09,1.5,13,15,37,31,23,NR,70,1.8,2,82,75,2.5,2.5,22
2015/9/26,21,26,1.9,0.29,0.05,1.5,9.3,11,44,31,21,NR,70,1.4,1.9,77,74,3,2.5,23
2015/9/26,22,26,1.9,0.29,0.05,1.5,9,11,44,24,17,NR,68,1.9,1.9,67,66,3.2,2.9,21
2015/9/26,23,26,1.9,0.28,0.06,1.6,12,13,42,28,18,NR,69,3,1.9,69,70,3.6,2.5,17
2015/9/27,0,26,1.9,0.26,0.06,1.2,11,12,42,31,17,NR,68,2.5,1.9,73,71,2.9,2.6,18
2015/9/27,1,26,1.9,0.22,0.04,1.3,8.3,9.5,46,34,18,NR,69,2.2,1.9,78,88,2.9,2.8,17
2015/9/27,2,25,1.9,0.23,0.04,1.2,7.2,8.5,45,38,19,NR,73,2.1,1.9,85,88,2.3,2.1,18
2015/9/27,3,25,1.9,0.22,0.04,1.4,8.5,9.9,49,37,17,NR,73,2.1,1.9,73,62,2.9,2.1,19
2015/9/27,4,25,1.9,0.23,0.05,1,7.6,8.6,48,34,18,NR,74,1.9,1.9,84,84,1.8,1.8,17
2015/9/27,5,25,1.9,0.26,0.07,1,11,12,41,35,19,NR,75,3.2,2,67,71,2,1.7,18
2015/9/27,6,25,1.9,0.28,0.07,1.1,11,12,43,38,18,NR,74,2.6,2,81,88,2.6,1.8,19
2015/9/27,7,25,1.9,0.3,0.07,1.6,10,12,44,38,20,NR,73,2.6,2,83,80,2.6,2,18
2015/9/27,8,25,1.9,0.34,0.08,1.6,14,16,42,42,25,NR,77,3,2,81,87,2.9,1.9,20
2015/9/27,9,25,1.9,0.33,0.08,1.4,12,14,46,43,24,0.6,78,1.7,2,80,73,2.9,2.6,25
2015/9/27,10,24,1.9,0.36,0.08,1.4,14,16,43,40,22,0.2,83,1.7,2,87,84,2.4,2.3,24
2015/9/27,11,24,1.9,0.34,0.07,1.8,14,15,46,42,23,NR,81,1.7,2,77,76,3.1,2.6,22
2015/9/27,12,25,1.9,0.34,0.07,1.6,8.8,10,55,44,27,NR,73,1.3,2,71,65,3.3,2.9,23
2015/9/27,13,26,1.9,0.39,0.06,1.4,8.1,9.6,59,54,31,NR,69,1.2,2,75,77,3.8,3.2,27
2015/9/27,14,24,1.9,0.42,0.06,1.4,13,14,53,61,36,0.2,81,1.6,2,76,91,2.3,2.5,31
2015/9/27,15,24,1.9,0.43,0.06,1.6,16,17,48,57,38,0.4,85,1.9,2,86,88,2.4,2,36
2015/9/27,16,24,1.9,0.48,0.09,1.4,18,19,41,53,33,0.6,86,1.7,2,85,83,2.4,2.1,38
2015/9/27,17,24,1.9,0.47,0.08,1.2,14,15,48,49,32,0.8,87,1.5,2,73,77,2.8,2.2,33
2015/9/27,18,24,1.9,0.45,0.08,1.1,12,13,51,39,30,1.2,89,1,2,68,59,3.1,2.2,32
2015/9/27,19,24,1.9,0.44,0.09,1,13,14,53,32,26,2.2,90,1,2,65,75,2.7,2.2,30
2015/9/27,20,24,1.9,0.4,0.07,0.9,11,12,54,31,25,1.4,90,0.8,2,61,58,3.3,2.4,26
2015/9/27,21,24,1.9,0.35,0.06,1.1,10,11,55,26,21,1.8,89,0.8,2,59,64,3.8,2.8,25
2015/9/27,22,24,1.9,0.31,0.05,0.8,9,9.8,52,22,17,1.4,89,0.7,1.9,58,54,3.6,2.9,21
2015/9/27,23,24,1.9,0.26,0.04,0.9,8.4,9.3,48,32,21,0.8,89,0.8,1.9,59,62,3.3,2.5,17
2015/9/28,0,24,1.9,0.23,0.03,1,9,10,45,33,21,3.4,89,2.1,1.9,57,55,3.6,3.1,21
2015/9/28,1,24,1.8,0.21,0.02,0.9,6.5,7.4,48,27,14,1.2,89,1.9,1.9,57,63,4.3,3.7,21
2015/9/28,2,25,1.8,0.21,0.01,0.9,5.7,6.6,48,26,13,0.6,88,1.7,1.8,58,68,4.5,3.6,14
2015/9/28,3,25,1.8,0.21,0.01,0.4,5.7,6.2,46,28,17,0.6,87,1.7,1.8,62,59,4.9,3.4,13
2015/9/28,4,25,1.8,0.16,0.01,0.8,4.5,5.3,51,26,15,2.8,88,1.4,1.8,69,77,3.6,2.9,17
2015/9/28,5,25,1.8,0.15,0.01,0.7,5,5.7,44,17,14,5.4,90,1.6,1.8,63,63,4.1,2.9,15
2015/9/28,6,25,1.8,0.14,0.01,0.9,4.8,5.7,42,21,14,1,89,1.5,1.8,70,65,4.4,3,14
2015/9/28,7,25,1.8,0.16,0.01,0.9,3.4,4.2,43,23,11,2,89,1.4,1.8,77,75,4.2,2.4,14
2015/9/28,8,26,1.8,0.16,0.02,1.1,6.2,7.3,37,21,9,1,89,1.4,1.8,64,66,4.5,4.1,11
2015/9/28,9,26,1.8,0.18,0.02,1.1,5.5,6.7,33,24,12,1,88,1.6,1.8,70,76,4.2,3.3,9
2015/9/28,10,27,1.8,0.18,0.02,1.1,4.8,5.9,29,27,11,2,87,1.7,1.8,64,64,5.1,4.2,12
2015/9/28,11,27,1.8,0.18,0.02,1.2,4.1,5.3,27,32,9,0.2,87,1.7,1.8,64,62,6.1,4.7,11
2015/9/28,12,27,1.8,0.17,0.02,1.4,3.9,5.3,25,34,12,2.4,86,1.8,1.8,67,71,5.8,4.7,9
2015/9/28,13,27,1.8,0.17,0.01,1.2,4,5.2,26,29,13,0.6,86,1.8,1.8,70,76,4.5,4.1,12
2015/9/28,14,27,1.8,0.17,0.01,1.6,4.9,6.5,26,31,12,0.4,85,1.5,1.8,67,71,5.9,4.9,13
2015/9/28,15,27,1.8,0.17,0.01,1.4,4.7,6,26,33,9,1.4,85,1.4,1.8,75,80,6.5,4.3,12
2015/9/28,16,27,1.8,0.17,0.01,1.2,5,6.2,28,33,10,8.8,85,1.5,1.8,81,88,6.3,4.5,9
2015/9/28,17,26,1.8,0.19,0.01,1.3,4.3,5.6,32,32,11,6.6,86,1.4,1.8,75,64,10,5.8,10
2015/9/28,18,26,1.8,0.18,0.02,1.1,3.1,4.2,37,26,9,9.2,87,1.6,1.8,67,64,12,9.2,11
2015/9/28,19,26,1.8,0.2,0.03,1.1,3.7,4.8,42,17,11,2.2,87,1.5,1.9,67,74,9.5,8.5,9
2015/9/28,20,26,1.8,0.21,0.02,0.9,3.8,4.7,43,9,7,0.2,85,1.5,1.9,61,60,8.6,8.2,11
2015/9/28,21,27,1.8,0.19,0.03,0.9,4,4.9,43,5,7,NR,84,1.5,1.9,66,73,6.7,6.1,7
2015/9/28,22,27,1.9,0.2,0.03,0.9,4.3,5.2,41,6,7,0.2,82,1.6,1.9,74,71,5.6,4.9,7
2015/9/28,23,28,1.8,0.18,0.02,0.8,3.7,4.5,37,6,5,NR,79,1.6,1.9,71,70,5.7,4.9,7
2015/9/29,0,29,1.8,0.18,0.03,0.9,3.5,4.4,32,5,6,NR,73,1.8,1.9,89,188,1.5,2.4,5
2015/9/29,1,28,1.9,0.2,0.04,1,3.7,4.7,24,7,10,2.8,75,1.1,1.9,204,238,1.1,1,6
2015/9/29,2,27,2,0.17,0.05,0.8,4.1,4.9,20,9,8,0.4,80,1.3,2,66,70,2.1,1.6,10
2015/9/29,3,26,2,0.19,0.08,1,11,12,17,9,5,0.2,82,1.7,2.1,103,248,1.3,0.4,8
2015/9/29,4,26,2,0.25,0.08,0.9,10,11,14,7,7,0.6,83,2.2,2.1,163,112,1,0.4,5
2015/9/29,5,26,2.1,0.27,0.09,0.9,8.6,9.5,13,9,8,NR,84,1.5,2.1,179,157,1.3,0.4,7
2015/9/29,6,26,1.9,0.27,0.06,0.9,5.5,6.4,21,9,8,NR,84,1.4,2,190,189,1.8,0.8,8
2015/9/29,7,26,1.9,0.31,0.05,0.8,4.9,5.7,26,9,5,NR,83,1.3,1.9,188,193,1.6,1.3,8
2015/9/29,8,26,1.9,0.35,0.07,0.9,6,6.9,25,6,5,0.2,82,1.4,2,202,226,1.5,1.1,5
2015/9/29,9,26,1.9,0.48,0.13,1.7,11,13,20,5,8,0.4,82,1.5,2.1,150,86,0.9,0.4,5
2015/9/29,10,27,2,0.6,0.16,3.2,14,18,20,7,10,NR,82,1.9,2.1,68,116,0.5,0.1,8
2015/9/29,11,28,2,0.67,0.21,4,16,20,20,7,10,NR,81,2.1,2.2,170,228,1,0.6,10
2015/9/29,12,28,2,0.78,0.22,5.3,17,22,17,12,11,NR,80,2.1,2.2,144,77,0.6,0.4,10
2015/9/29,13,29,2,0.72,0.24,4.5,20,25,19,16,11,NR,79,2.4,2.2,90,88,1.2,1,11
2015/9/29,14,29,2,0.76,0.27,5,25,30,20,23,13,NR,77,2.9,2.3,80,86,1.4,1,11
2015/9/29,15,30,2,0.6,0.22,3.2,20,23,29,33,18,NR,76,2.9,2.2,79,68,2,1.6,13
2015/9/29,16,29,2,0.59,0.2,2.3,21,23,27,34,16,NR,74,3,2.2,80,95,1.5,1.2,18
2015/9/29,17,29,2,0.77,0.24,2.3,27,30,19,31,14,NR,73,3.7,2.3,63,48,0.9,0.8,16
2015/9/29,18,28,2,0.71,0.22,1.7,22,24,18,42,16,NR,74,4.1,2.2,331,101,0.9,0.2,14
2015/9/29,19,28,2,0.68,0.2,1.6,25,26,17,54,20,NR,77,4.7,2.2,58,65,1.6,1.6,16
2015/9/29,20,27,2.1,0.76,0.31,4.5,34,39,6,54,25,NR,79,5.8,2.4,84,103,0.9,1.2,20
2015/9/29,21,27,2.1,1.04,0.42,8.4,34,43,3.3,49,27,NR,79,5.4,2.5,108,282,0.4,0.2,25
2015/9/29,22,27,2.4,1.49,0.59,20,33,52,1.4,44,27,NR,79,6,3,181,175,1.2,0.6,27
2015/9/29,23,27,2.3,1.1,0.42,12,30,43,1,44,28,NR,80,5.3,2.7,177,185,0.5,0.5,27
2015/9/30,0,27,2.6,1.22,0.53,25,27,52,0.8,46,28,NR,80,2.6,3.1,199,172,0.7,0.3,28
2015/9/30,1,27,2.6,1.15,0.53,23,21,44,0.7,45,25,NR,81,2.4,3.1,98,65,0.5,0.3,28
2015/9/30,2,26,2.2,0.63,0.31,8.1,14,22,1,37,20,NR,82,1.8,2.5,96,115,0.7,0.9,25
2015/9/30,3,26,2.3,0.6,0.39,8,12,20,0.8,29,18,NR,83,1.2,2.7,74,53,0.7,0.5,20
2015/9/30,4,26,2.1,0.37,0.24,3.8,9.7,14,3.1,29,17,NR,83,0.8,2.4,87,64,0.9,1.3,18
2015/9/30,5,25,2.1,0.41,0.24,2.8,11,14,1.9,32,14,NR,84,0.8,2.4,56,88,0.8,0.5,17
2015/9/30,6,26,2.1,0.66,0.36,15,15,29,2.5,34,17,NR,84,2.1,2.5,79,67,0.8,0.8,14
2015/9/30,7,28,2.3,1.14,0.43,19,22,41,7.3,38,22,NR,84,1.8,2.7,330,264,1,0.3,17
2015/9/30,8,31,2.1,1.14,0.32,7.6,22,29,27,44,26,NR,80,1.8,2.4,77,68,1.4,0.4,22
2015/9/30,9,33,2,0.68,0.21,5.1,19,24,40,48,27,NR,65,2.3,2.2,68,56,1.1,0.7,26
2015/9/30,10,33,2,0.51,0.13,2.5,9.9,12,57,50,28,NR,59,2,2.1,320,3,1.5,0.7,27
2015/9/30,11,34,2,0.56,0.14,2.1,13,15,72,51,33,NR,57,2.2,2.1,308,77,1.4,0.2,28
2015/9/30,12,36,1.9,0.48,0.12,1.9,11,13,74,45,32,NR,51,1.9,2.1,296,282,2,0.4,33
2015/9/30,13,35,1.9,0.42,0.08,1.9,10,12,63,39,26,NR,51,1.3,2,307,106,1.1,0.3,32
2015/9/30,14,33,1.9,0.43,0.09,1.5,9.7,11,56,39,23,2.8,56,1.1,2,298,297,1.9,1,26
2015/9/30,15,30,1.9,0.45,0.1,1.2,13,14,59,38,26,1.6,69,1.4,2,276,222,0.9,0.5,23
2015/9/30,16,29,1.9,0.59,0.18,1.8,22,24,37,39,28,NR,75,0.5,2.1,149,82,0.8,0.7,26
2015/9/30,17,29,2,0.72,0.26,2,28,30,29,35,25,NR,77,0.7,2.2,52,305,0.6,0.4,28
2015/9/30,18,28,2,0.98,0.33,2.1,33,35,21,33,24,NR,77,1.3,2.3,75,52,0.7,0.7,25
2015/9/30,19,28,2.1,1.26,0.43,2.7,36,39,11,40,27,NR,78,1.6,2.5,178,177,1.5,1,24
2015/9/30,20,28,2.1,1.1,0.34,7.5,36,44,3.3,42,26,NR,79,1.7,2.4,186,162,1.3,0.9,27
2015/9/30,21,28,2,0.88,0.25,5,27,32,6.7,39,23,NR,80,1.4,2.3,194,246,1.2,0.8,26
2015/9/30,22,27,2.1,0.75,0.22,2.5,22,25,8.9,35,22,NR,81,1.3,2.3,217,161,0.7,0.8,23
2015/9/30,23,27,2.1,0.65,0.26,4,23,27,7.8,39,22,NR,81,1.5,2.3,120,164,1,0.9,22
2015/10/1,0,27,2.1,0.56,0.2,2.4,22,24,10,44,28,NR,82,2.4,2.3,146,96,1.6,0.3,22
2015/10/1,1,27,2.1,0.58,0.37,3.4,21,24,2,46,29,NR,82,2,2.5,91,99,0.8,0.7,28
2015/10/1,2,27,2.2,0.54,0.38,5,20,25,0.9,43,23,NR,82,2,2.6,105,70,0.5,0.5,29
2015/10/1,3,27,2.2,0.49,0.35,9.6,15,24,0.8,35,20,NR,82,2,2.5,131,181,0.6,0.5,23
2015/10/1,4,26,2.3,0.51,0.38,9.7,14,24,1,35,19,NR,83,2,2.6,118,101,0.8,0.4,20
2015/10/1,5,26,2.2,0.49,0.39,12,14,26,0.9,33,18,NR,83,1.9,2.6,107,98,0.6,0.4,19
2015/10/1,6,26,2.2,0.75,0.48,27,15,42,1.6,38,17,NR,84,2.3,2.7,107,98,0.7,0.6,18
2015/10/1,7,27,2.2,1.24,0.46,31,23,54,3.3,40,20,NR,83,3.2,2.6,151,174,1.3,0.5,17
2015/10/1,8,28,2,0.98#,0.26,26,22,48,6.4,34,22,NR,82,4.6,2.3,212,208,1.5,0.7,20
2015/10/1,9,31,1.9,0.6,0.16,12,19,31,20,37,22,NR,75,6.2,2.1,233,241,2.1,1.5,22
2015/10/1,10,33,2,0.61,0.17,5.7,18,24,39,44,25,NR,61,6.8,2.1,256,258,2.6,1.9,22
2015/10/1,11,33,1.9,0.55#,0.13,2.7#,11#,14#,56,,,NR,59,5.5#,2,260,276,2.4,2.5,25
2015/10/1,12,34,2,0.52,0.08,1.7,8.7,10,59,82,53,NR,57,4,2,257,252,3.1,2.5,
2015/10/1,13,34,1.9,0.51,0.08,1,6.4,7.5,43,62,42,NR,57,2.2,1.9,242,236,3.1,3.2,53
2015/10/1,14,33,1.9,0.51,0.08,1.2,6,7.2,47,43,28,NR,61,1.8,1.9,253,252,2.8,3.4,42
2015/10/1,15,33,1.9,0.55,0.09,0.9,6.8,7.6,42,45,31,NR,61,1.7,2,252,249,2.8,2.8,28
2015/10/1,16,32,1.9,0.62,0.12,1.4,11,12,34,44,33,NR,64,2.2,2,252,240,2.3,2.1,31
2015/10/1,17,30,1.9,0.71,0.15,0.9,10,11,30,60,28,NR,68,1.5,2,253,249,2.2,2.1,33
2015/10/1,18,29,1.9,0.76,0.15,0.8,11,12,24,61,23,NR,71,1.3,2,246,232,1.3,1.3,28
2015/10/1,19,29,1.9,0.78,0.16,1,12,13,30,43,27,NR,72,1.4,2,229,237,1,0.9,23
2015/10/1,20,29,1.9,0.77,0.18,0.9,16,16,14,44,28,NR,72,2.4,2.1,260,302,1.8,0.8,27
2015/10/1,21,29,1.8,0.56,0.08,0.7,8,8.7,30,44,28,NR,73,1.4,1.9,299,334,1.2,1,28
2015/10/1,22,28,1.8,0.51,0.06,0.5,5.9,6.3,27,42,28,NR,76,1.2,1.9,282,251,1.1,1,28
2015/10/1,23,28,1.9,0.45,0.05,0.4,5,5.4,26,42,27,NR,78,1.3,1.9,297,298,1.4,0.9,28
2015/10/2,0,28,1.9,0.53,0.1,0.3,8,8.3,19,38,28,NR,79,1.8,2,181,105,0.7,0.4,27
2015/10/2,1,28,2,0.56,0.14,0.8,17,18,6.3,37,30,NR,79,3.1,2.1,61,30,1,0.6,28
2015/10/2,2,28,2.1,0.57,0.16,15,19,34,1.3,45,31,NR,80,5.8,2.3,79,79,1.2,0.9,30
2015/10/2,3,27,2,0.48,0.12,3.9,14,17,16,44,30,1.2,80,3.5,2.1,54,60,4.2,2.2,31
2015/10/2,4,25,2,0.5,0.07,1.2,5.8,7,42,34,21,0.2,81,1.1,2.1,70,67,3.6,3,30
2015/10/2,5,24,2.1,0.58,0.11,1.1,7.2,8.2,38,26,19,NR,82,1.4,2.2,59,63,1.8,2.1,21
2015/10/2,6,24,2.1,0.61,0.11,1.4,11,12,35,31,25,NR,82,1.6,2.2,71,71,3,1.9,19
2015/10/2,7,24,2,0.69,0.11,1.8,13,15,39,34,23,0.2,79,2,2.1,73,66,4.7,3.2,25
2015/10/2,8,25,2,0.7,0.11,2.5,13,15,46,40,28,NR,73,2.3,2.1,76,77,4.4,3.4,23
2015/10/2,9,26,2.1,0.78,0.17,2.4,18,20,45#,51,34,NR,72,2.2,2.2,72,72,4.3,3.3,28
2015/10/2,10,26,2,0.7,0.16,2.6,15,18,48,51,33,NR,73,2,2.2,59,48,4.6,3.5,34
2015/10/2,11,26,2,0.71,0.18,2.8,17,19,49,50,33,NR,72,2,2.2,70,74,3.7,2.7,33
2015/10/2,12,27,2,0.69,0.14,2.3,13,16,57,51,33,NR,69,1.9,2.2,66,77,4.3,3.3,33
2015/10/2,13,28,2,0.61,0.1,2,11,13,60,51,33,NR,67,1.7,2.1,67,66,5.6,3.8,33
2015/10/2,14,28,2,0.61,0.11,2,13,15,55,48,31,NR,68,1.6,2.1,73,65,3.3,3.2,33
2015/10/2,15,28,2,0.61,0.17,2.4,16,18,51,43,28,NR,68,2.2,2.1,63,65,2.8,2.6,31
2015/10/2,16,28,2,0.63,0.17,2.6,18,21,43,39,23,NR,67,2.4,2.1,70,62,3.4,2.8,28
2015/10/2,17,28,2,0.76,0.23,2.2,24,27,30,35,19,NR,69,2.6,2.2,68,62,2.1,1.9,23
2015/10/2,18,27,2,0.81,0.27,1.6,26,28,22,33,19,NR,71,3.1,2.3,53,47,2.1,1.4,19
2015/10/2,19,27,2,0.91,0.33,1.6,29,31,17,29,20,NR,73,3,2.4,46,45,1.1,1.1,19
2015/10/2,20,27,2,0.93,0.32,2.8,31,34,12,29,20,NR,74,2.8,2.3,64,74,1.1,0.8,20
2015/10/2,21,27,2,0.92,0.26,3.1,30,33,12,27,21,NR,75,2.5,2.3,66,63,1,0.9,20
2015/10/2,22,26,2,0.86,0.24,2.8,28,31,9.8,24,20,NR,76,3.1,2.3,68,73,1,0.9,21
2015/10/2,23,26,2.1,0.8,0.22,3.1,22,25,6.4,27,23,NR,78,2.4,2.3,86,90,0.7,1,20
2015/10/3,0,25,2.2,0.9,0.28,2.9,22,25,4.4,35,25,NR,79,1.7,2.5,171,195,0.5,0.3,23
2015/10/3,1,25,2.3,0.84,0.27,6.6,20,27,2.2,40,27,NR,80,2.3,2.6,193,173,0.7,0.5,25
2015/10/3,2,25,2.1,0.64,0.16,2,16,18,4.9,44,27,NR,81,1.9,2.3,174,168,1.3,1,27
2015/10/3,3,25,2.1,0.62,0.18,1.1,15,16,8.4,46,28,NR,82,2.7,2.3,169,164,1,1,27
2015/10/3,4,25,2.1,0.55,0.19,1.1,18,19,7.4,45,31,NR,83,2.9,2.3,173,165,0.8,1,28
2015/10/3,5,25,2.1,0.55,0.31,6.2,18,25,1.8,39,28,NR,83,2.8,2.4,107,83,1,0.8,31
2015/10/3,6,24,2,0.53,0.23,11,15,26,2,27,22,NR,83,2.5,2.3,77,95,0.9,0.8,28
2015/10/3,7,25,2.1,0.77,0.27,17,20,37,5.4,31,22,NR,81,2.6,2.3,88,75,1.2,0.8,22
2015/10/3,8,28,2,0.77,0.27,20,24,44,19,46,29,NR,75,3.1,2.3,77,44,1.8,1.5,22
2015/10/3,9,31,2,0.74,0.23,7.5,23,30,52,64,43,NR,63,2.7,2.2,85,78,1.5,1.2,29
2015/10/3,10,33,2,0.74,0.21,2.8,20,23,79,73,55,NR,58,2.7,2.2,293,171,1.3,0.8,43
2015/10/3,11,33,2,0.72,0.17,1.2,14,15,98,72,55,NR,56,2.9,2.2,360,339,1.6,0.1,55
2015/10/3,12,33,2,0.68,0.13,0.8,10,11,106,72,56,NR,55,2.8,2.1,304,296,2.9,1.3,55
2015/10/3,13,33,1.9,0.51,0.09,1.5,9.7,11,85,71,53,NR,56,2,2,293,300,2.4,1.1,56
2015/10/3,14,33,1.9,0.41,0.08,1,6.8,7.8,71,51,40,NR,55,1.8,1.9,299,259,1.3,0.9,53
